Memory Length,4000,
Trigger Level,1.000E+00,
Source,CH1,
Vertical Units,V,
Vertical Scale,1.000E+00,
Vertical Position,0.000E+00,
Horizontal Units,s,
Horizontal Scale,1.000E-03,
Horizontal Position,-4.000E-05,
Horizontal Mode,Main,
Sampling Period,4.000E-06,
Firmware, V1.14,
Waveform Data,
6,
6,
6,
6,
6,
7,
6,
6,
6,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
54,
54,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
7,
6,
6,
7,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
7,
6,
6,
6,
6,
6,
6,
7,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
54,
55,
55,
55,
54,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
7,
6,
7,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
53,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
54,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
54,
55,
55,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
5,
6,
5,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
53,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
54,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
54,
55,
55,
55,
55,
55,
55,
54,
55,
55,
54,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
7,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
5,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
54,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
54,
54,
55,
55,
54,
55,
55,
54,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
54,
55,
55,
54,
55,
54,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
7,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
5,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
54,
55,
55,
54,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
54,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
54,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
54,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
7,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
53,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
54,
55,
55,
55,
55,
54,
54,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
54,
54,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
54,
55,
54,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
54,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
54,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
53,
55,
55,
54,
55,
55,
54,
54,
55,
54,
55,
54,
54,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
54,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
7,
6,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
53,
55,
54,
55,
55,
55,
54,
54,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
8,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
54,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
54,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
54,
55,
54,
55,
54,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
54,
55,
55,
55,
55,
56,
55,
55,
55,
55,
55,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
54,
55,
55,
55,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
54,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
7,
7,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
5,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
5,
6,
6,
6,
5,
6,
6,
6,
6,
6,
54,
55,
55,
54,
54,
55,
55,
54,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
54,
55,
55,
54,
55,
55,
55,
55,
55,
55,
54,
54,
55,
55,
55,
55,
55,
55,
54,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
5,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
54,
55,
55,
54,
54,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
54,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
54,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
53,
54,
54,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
54,
55,
55,
54,
54,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
55,
54,
55,
55,
55,
55,
55,
55,
55,
55,
55,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
5,
6,
6,
6,
6,
6,
6,
7,
6,
6,
6,
6,
6,
7,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
7,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
6,
5,
